filename,area,perimeter,ratio,solidity,extent,finger_count,label
538.png,31078.0,782.7838329076767,1.088785046728972,0.8948201894561055,0.6232802534996591,1,OpenHand
909.png,24958.5,781.7960255146027,1.3177083333333333,0.8092898832684825,0.5138031126482213,1,OpenHand
935.png,31452.5,800.3990548849106,1.1255813953488372,0.9027827609466267,0.604507015183548,1,OpenHand
921.png,24229.0,674.215292096138,1.1111111111111112,0.9256012071896549,0.6730277777777778,1,OpenHand
712.png,31381.5,791.2863578796387,1.0985915492957747,0.9061678842655424,0.6296195979294571,1,OpenHand
706.png,26358.0,750.0142806768417,1.183673469387755,0.8870715331415013,0.5796534130893737,1,OpenHand
29.png,39596.5,895.7960258722305,1.205240174672489,0.9143315668548602,0.6264872476425543,1,OpenHand
869.png,29210.0,769.1858525276184,1.3695652173913044,0.9146704242993581,0.6299603174603174,1,OpenHand
699.png,24433.0,729.5289984941483,1.2,0.8798660376679031,0.5640120036934442,1,OpenHand
841.png,31208.5,865.8549007177353,1.0285714285714285,0.8320713466819527,0.5054826692581794,1,OpenHand
15.png,32272.0,795.1269793510437,1.2107843137254901,0.9232045542316879,0.6404699531634516,1,OpenHand
855.png,30478.0,821.6711338758469,1.2142857142857142,0.8671209297694069,0.5691503267973856,1,OpenHand
100.png,28213.0,754.9015827178955,1.085,0.9028882310584847,0.6500691244239631,1,OpenHand
666.png,31688.5,769.9970351457596,1.359375,0.9345021306713458,0.6323535280970626,1,OpenHand
672.png,30864.0,760.0975431203842,1.3670212765957446,0.934182847284229,0.6387946022021691,1,OpenHand
114.png,29540.0,752.3574256896973,1.048780487804878,0.9130246646473388,0.6702212138400454,1,OpenHand
882.png,33105.5,851.3696205615997,1.3142857142857143,0.8826250399914685,0.5711783988957903,1,OpenHand
896.png,28069.5,859.9381623268127,1.2876712328767124,0.8141750783153499,0.454507918002526,1,OpenHand
128.png,32310.5,809.5706284046173,1.1650943396226414,0.9107578256028639,0.617036513635322,1,OpenHand
464.png,33730.5,832.6833280324936,1.0338983050847457,0.9136600032504469,0.5857616699083079,1,OpenHand
302.png,28772.5,841.1686083078384,1.108695652173913,0.8387872604037606,0.4905797101449275,1,OpenHand
316.png,27757.0,796.7005724906921,1.9407894736842106,0.8762370767895193,0.6190231935771633,1,OpenHand
470.png,36060.5,887.0264753103256,1.134453781512605,0.8821924845875331,0.561165577342048,1,OpenHand
458.png,30222.5,754.8843412399292,0.9126637554585153,0.9472207857333145,0.6314640312571823,1,OpenHand
328.png,26829.0,746.9015827178955,1.8523489932885906,0.9069059933069669,0.6523927633498687,1,OpenHand
300.png,29524.0,860.7249600887299,1.0408163265306123,0.830784382694337,0.47257302921168465,1,OpenHand
466.png,34564.5,855.0264737606049,1.0672268907563025,0.9019375040772393,0.5717676834513333,1,OpenHand
472.png,36321.5,885.7127666473389,1.1531914893617021,0.8789657091692278,0.570330533092565,1,OpenHand
314.png,27604.5,792.9432137012482,1.8461538461538463,0.8801613366068297,0.6144163995726496,1,OpenHand
499.png,26335.5,690.457931637764,1.1675977653631284,0.9293023748191538,0.7039507096843175,1,OpenHand
658.png,32747.5,812.54119181633,1.2047619047619047,0.9083407300565849,0.6163655185394316,1,OpenHand
880.png,33475.5,847.5706288814545,1.3446601941747574,0.8911235042791923,0.5866513616767727,1,OpenHand
894.png,28115.0,855.6955190896988,1.294930875576037,0.8239672933487684,0.4610754874788855,1,OpenHand
664.png,32128.5,781.9970356225967,1.3316326530612246,0.9283144801282884,0.6280494956603331,1,OpenHand
102.png,28072.5,753.4873691797256,1.1116751269035532,0.9000480923372876,0.6506849315068494,1,OpenHand
116.png,30171.5,767.4284933805466,1.0093023255813953,0.9141216748469975,0.6466938163112207,1,OpenHand
670.png,31098.0,759.7543946504593,1.3829787234042554,0.9398289461754662,0.6362111292962357,1,OpenHand
843.png,31747.5,882.340182185173,0.99609375,0.8230391330835937,0.486328125,1,OpenHand
857.png,30029.0,806.9848430156708,1.336734693877551,0.8794423862588042,0.5847678766162954,1,OpenHand
17.png,33327.0,807.9554059505463,1.2281553398058251,0.9232495325161022,0.6394527802294793,1,OpenHand
738.png,23839.5,695.1442248821259,0.9801980198019802,0.9058249107075006,0.5960471047104711,1,OpenHand
710.png,30029.0,784.8427077531815,1.1298076923076923,0.8978353166297913,0.6143412438625204,1,OpenHand
704.png,25051.5,740.6000682115555,1.203125,0.8815828831840656,0.5648336038961039,1,OpenHand
937.png,32978.5,819.227482676506,1.1232876712328768,0.903149390661372,0.6121412926458032,1,OpenHand
923.png,24727.0,669.386864066124,1.037837837837838,0.9374455017628995,0.696143018018018,1,OpenHand
248.png,38599.0,861.1269787549973,1.0341880341880343,0.9184661693495616,0.6816239316239316,1,OpenHand
274.png,28678.0,784.4995614290237,1.1084905660377358,0.889571313356908,0.5756322761942995,1,OpenHand
512.png,32038.0,831.2691141366959,1.2322274881516588,0.8772967496371752,0.5839956252278528,1,OpenHand
506.png,28986.0,745.671135187149,1.109452736318408,0.9066624960900844,0.6466769292550699,1,OpenHand
260.png,41304.5,885.854898929596,1.0040983606557377,0.9216668526163115,0.6909417865506858,1,OpenHand
507.png,29406.5,759.5706284046173,1.1280788177339902,0.9019707077678092,0.6325746983027513,1,OpenHand
261.png,40626.5,879.026472568512,1.0082644628099173,0.9214343225864983,0.688024996612925,1,OpenHand
275.png,28276.5,783.5706284046173,1.1037735849056605,0.8880949763658349,0.5699987905176584,1,OpenHand
513.png,32428.5,842.6833276748657,1.2836538461538463,0.8729776294182572,0.5839185393258427,1,OpenHand
249.png,38959.0,870.440685749054,1.0382978723404255,0.9148204243128691,0.6794384373910011,1,OpenHand
922.png,24336.0,673.386864900589,1.0939226519337018,0.928535999084284,0.6790557508789553,1,OpenHand
936.png,32181.5,808.3990560770035,1.1296296296296295,0.9016825205586921,0.6106083029751063,1,OpenHand
705.png,25664.0,744.3574259281158,1.2020725388601037,0.8838683014189282,0.5731641951045203,1,OpenHand
711.png,30890.0,790.3574256896973,1.113744075829384,0.8998485201584712,0.6229706564485228,1,OpenHand
739.png,23168.0,680.0731573104858,0.9696969696969697,0.9128447596532703,0.6094276094276094,1,OpenHand
16.png,32809.0,802.7838343381882,1.2135922330097086,0.9231310317661292,0.6370679611650485,1,OpenHand
856.png,30300.5,815.5706295967102,1.2585365853658537,0.8701539256791684,0.5728965778029873,1,OpenHand
842.png,31509.0,876.4406870603561,1.0,0.8216702522980638,0.4922589010920339,1,OpenHand
117.png,30515.0,772.8427067995071,0.9954337899543378,0.9127482651351998,0.6391646768044908,1,OpenHand
671.png,30930.0,762.097540140152,1.372340425531915,0.9349212586524801,0.6376793666501732,1,OpenHand
665.png,32008.5,780.3401809930801,1.3505154639175259,0.9316170906339135,0.6297414810734241,1,OpenHand
103.png,28202.5,754.3157957792282,1.1173469387755102,0.8995582348531969,0.6570333612897213,1,OpenHand
895.png,28119.0,858.8670938014984,1.2889908256880733,0.8179002021553542,0.4590257599007477,1,OpenHand
881.png,33436.5,852.5411921739578,1.325358851674641,0.8854301829833435,0.5775568721607103,1,OpenHand
659.png,32593.5,804.198046207428,1.2673267326732673,0.9132645913306621,0.6302889077970297,1,OpenHand
498.png,26439.5,695.6295037269592,1.1853932584269662,0.9280436652099896,0.7039645348527611,1,OpenHand
473.png,36315.5,888.5411924123764,1.1581196581196582,0.876487341008375,0.5726732267322673,1,OpenHand
315.png,27775.5,795.6295038461685,1.8896103896103895,0.8748188976377953,0.619795153300308,1,OpenHand
301.png,29121.5,851.9970355033875,1.0717299578059072,0.8363560648487198,0.48376191900063126,1,OpenHand
467.png,35053.0,866.0975416898727,1.0878661087866108,0.8928425878757005,0.5640971998712585,1,OpenHand
329.png,26887.0,748.9015831947327,1.8333333333333333,0.90598780200155,0.6518060606060606,1,OpenHand
463.png,33033.0,815.612260222435,1.0085106382978724,0.9231220657276995,0.5931053056827363,1,OpenHand
305.png,27859.5,817.854899764061,1.215962441314554,0.8546907596024051,0.5050029909184839,1,OpenHand
311.png,27558.5,801.0853487253189,1.668639053254438,0.8743317628769491,0.5782554870116244,1,OpenHand
477.png,35639.5,871.2274843454361,1.176991150442478,0.8833903430497719,0.5928454987025085,1,OpenHand
339.png,30282.5,790.6000689268112,1.8853503184713376,0.9079257049485061,0.6516289378550525,1,OpenHand
488.png,31530.5,762.2569218873978,0.9770642201834863,0.9336008053770763,0.6790390662014902,1,OpenHand
107.png,28418.5,751.9726499319077,1.1518324607329844,0.8999176668038886,0.6763089005235602,1,OpenHand
661.png,32469.0,798.9259676933289,1.306532663316583,0.9156901730191632,0.6275415539234634,1,OpenHand
675.png,30121.5,756.5411933660507,1.3475935828877006,0.9289161642483771,0.6391965877259995,1,OpenHand
113.png,29186.5,745.2863576412201,1.075,0.9120638740019688,0.6787558139534884,1,OpenHand
885.png,31222.5,839.5117559432983,1.3645320197044335,0.8697680896998399,0.5552542192029307,1,OpenHand
649.png,32966.5,874.8254623413086,0.9465648854961832,0.8333923199433728,0.5073642575720266,1,OpenHand
891.png,28650.0,847.5533834695816,1.3317535545023698,0.8409404443922628,0.48320993068087903,1,OpenHand
846.png,32523.5,904.1391711235046,0.9849056603773585,0.80990860871081,0.47023060796645705,1,OpenHand
852.png,31523.5,867.8549011945724,1.0708333333333333,0.8393061583109241,0.5110813878080415,1,OpenHand
12.png,30851.5,776.0559124946594,1.2110552763819096,0.9263741048238173,0.6432890594049083,1,OpenHand
715.png,33330.5,812.600065946579,1.0675675675675675,0.9084850632359355,0.6334910860227316,1,OpenHand
701.png,24153.0,731.5289990901947,1.1822916666666667,0.8768242213025484,0.554171255506608,1,OpenHand
729.png,31157.5,791.2863584756851,1.0740740740740742,0.9013524264120922,0.6217572637292464,1,OpenHand
932.png,29519.5,767.9137746095657,1.0956937799043063,0.9094956403857412,0.6167756628570235,1,OpenHand
926.png,25501.0,674.5584371089935,0.9689119170984456,0.9454444341458893,0.7065750464104624,1,OpenHand
517.png,32083.0,850.9259696006775,1.4947368421052631,0.8694579945799458,0.5945700518902891,1,OpenHand
271.png,31437.0,811.8132704496384,1.110091743119266,0.8951947034954083,0.5958943058609447,1,OpenHand
265.png,36740.5,853.2274829149246,1.0921052631578947,0.9088671473982363,0.6471588106813218,1,OpenHand
503.png,27758.5,718.2569208145142,1.0765306122448979,0.9178184102631927,0.6712085308056872,1,OpenHand
259.png,41796.5,891.0264729261398,1.0040816326530613,0.922904522169228,0.6934876389580222,1,OpenHand
258.png,41886.5,890.1980452537537,1.0040816326530613,0.9234644384673045,0.694980919196947,1,OpenHand
264.png,37735.5,859.712764620781,1.0826086956521739,0.9143455979452636,0.6589051859612363,1,OpenHand
502.png,27374.5,710.9432116746902,1.09375,0.9201357960370414,0.6789310515873016,1,OpenHand
516.png,32507.5,857.168608546257,1.4191919191919191,0.8658853299593794,0.5842679463675905,1,OpenHand
270.png,32427.0,820.9848419427872,1.1040723981900453,0.8960333798477459,0.6013463392923374,1,OpenHand
927.png,25781.5,680.8010768890381,0.9692307692307692,0.9429611206612779,0.6995387328720662,1,OpenHand
933.png,29856.0,774.1564168930054,1.1100478468899522,0.9077117188331332,0.6157399769015014,1,OpenHand
728.png,32175.5,800.9432117938995,1.0684931506849316,0.9052174035364121,0.6278636381376107,1,OpenHand
700.png,24222.5,731.2863589525223,1.1822916666666667,0.879363235374199,0.5557658773861968,1,OpenHand
714.png,32846.0,808.0142797231674,1.0727272727272728,0.9086156101744146,0.6326271186440678,1,OpenHand
13.png,31228.5,781.7127645015717,1.2039800995024876,0.9265517446000475,0.6420069076107068,1,OpenHand
853.png,31213.5,849.2274854183197,1.0991379310344827,0.8487118482767997,0.5276115618661258,1,OpenHand
847.png,32622.0,910.0386666059494,0.9962406015037594,0.8077851651004717,0.46278904809192795,1,OpenHand
890.png,28909.5,847.310742855072,1.3444976076555024,0.8435926990472578,0.4922525498476051,1,OpenHand
648.png,33259.0,878.7249579429626,0.946969696969697,0.8318389295316702,0.5039242424242424,1,OpenHand
884.png,31905.5,840.683327794075,1.3463414634146342,0.8776217524653069,0.5639006716154118,1,OpenHand
674.png,30253.5,757.3696196079254,1.3404255319148937,0.9317082935542484,0.6385828267477204,1,OpenHand
112.png,28930.5,745.2863583564758,1.1020408163265305,0.9097927607786408,0.6833545918367347,1,OpenHand
106.png,28468.0,755.3868637084961,1.1398963730569949,0.8972092217022014,0.6704663212435233,1,OpenHand
660.png,32489.0,798.4406887292862,1.2914572864321607,0.9179887826172951,0.63525800207262,1,OpenHand
489.png,30987.5,752.2569217681885,0.9767441860465116,0.9345125003769715,0.6863233665559247,1,OpenHand
338.png,30096.5,790.9432131052017,1.8974358974358974,0.9060844171483622,0.6517779799029799,1,OpenHand
310.png,27542.0,800.156415104866,1.6184971098265897,0.8708519754003763,0.568579686209744,1,OpenHand
476.png,35959.5,880.3990579843521,1.1894273127753303,0.8774461958908789,0.5867107195301028,1,OpenHand
462.png,32672.0,806.7838332653046,0.9914529914529915,0.927918205055382,0.6018272914824639,1,OpenHand
304.png,27977.0,817.6122603416443,1.1898148148148149,0.8530483435732471,0.50398112119902,1,OpenHand
474.png,36236.0,884.6416957378387,1.1774891774891776,0.8763028705472661,0.5767125031830914,1,OpenHand
312.png,27511.0,796.0142793655396,1.8037974683544304,0.8752127507277268,0.6109482567177438,1,OpenHand
306.png,27651.5,809.026472568512,1.2657004830917875,0.8595430525334162,0.5098554412361249,1,OpenHand
460.png,31022.0,774.2985506057739,0.9393939393939394,0.9404310789098735,0.6188680750892732,1,OpenHand
448.png,30224.5,753.0853474140167,0.9457013574660633,0.9363663119413851,0.6543657580809283,1,OpenHand
110.png,28633.0,745.0437183380127,1.1347150259067358,0.9024378713144334,0.6774315659971136,1,OpenHand
676.png,29864.0,751.8132702112198,1.3440860215053763,0.9291703613820569,0.642236559139785,1,OpenHand
662.png,32439.5,792.3401823043823,1.3299492385786802,0.9213673028857078,0.6285019568334173,1,OpenHand
104.png,28153.5,753.1442226171494,1.134020618556701,0.898482503311047,0.6596415182755389,1,OpenHand
892.png,28434.0,852.38181245327,1.3130841121495327,0.8321699811229641,0.47284398177403797,1,OpenHand
886.png,30493.0,838.5828212499619,1.3645320197044335,0.8646571768842511,0.5422809482314026,1,OpenHand
138.png,28145.5,749.0853486061096,1.3820224719101124,0.9046364001607071,0.6427674248652598,1,OpenHand
879.png,33006.0,844.1564172506332,1.3431372549019607,0.8917768801588696,0.5904894804637183,1,OpenHand
39.png,37589.0,857.6122599840164,1.2952380952380953,0.9246986469864699,0.6580707282913165,1,OpenHand
851.png,31900.0,881.7543963193893,1.0483870967741935,0.8314003492402721,0.494727047146402,1,OpenHand
689.png,27706.5,742.1147847175598,1.0788177339901477,0.9093788463116436,0.6232201902962413,1,OpenHand
11.png,30761.0,775.8132710456848,1.2,0.9265082377036836,0.6408541666666666,1,OpenHand
845.png,32275.0,895.8965303897858,0.9885496183206107,0.8153958870193523,0.47562557104541836,1,OpenHand
702.png,24331.0,732.357426404953,1.1927083333333333,0.876319106789123,0.553379730713246,1,OpenHand
716.png,34304.5,820.6000664234161,1.0486725663716814,0.912924301092438,0.6404633882229939,1,OpenHand
919.png,23594.5,674.3157963752747,1.177142857142857,0.910826304310062,0.654493758668516,1,OpenHand
925.png,24854.5,663.4873685836792,0.968421052631579,0.947108697723159,0.7109410755148742,1,OpenHand
931.png,28677.0,748.0142806768417,1.078048780487805,0.9173264238760136,0.6329764926608542,1,OpenHand
500.png,26451.0,695.0437171459198,1.1311475409836065,0.9229883453136994,0.6982656212877167,1,OpenHand
266.png,36202.0,849.4701241254807,1.087719298245614,0.907944071728635,0.6402447651386531,1,OpenHand
272.png,30357.5,802.7422012090683,1.1111111111111112,0.89137328596177,0.5855999228395061,1,OpenHand
514.png,32529.0,849.7543960809708,1.3028846153846154,0.8692015818725951,0.577082741981266,1,OpenHand
528.png,29048.5,758.54119181633,1.2606382978723405,0.8946258084385587,0.6519548433432085,1,OpenHand
299.png,29748.0,874.3818120956421,1.0238095238095237,0.8237590861889927,0.4575489110372831,1,OpenHand
298.png,29751.0,878.0386664867401,1.015748031496063,0.8196545169022234,0.4539919428676067,1,OpenHand
529.png,28975.5,753.7127649784088,1.2263157894736842,0.8935884783815456,0.6545177320984865,1,OpenHand
273.png,29461.5,793.085347533226,1.1173708920187793,0.8906136638452237,0.5811634512960113,1,OpenHand
515.png,32540.5,852.3401819467545,1.3596059113300492,0.8672610005063831,0.5807899621617763,1,OpenHand
501.png,26585.5,694.114787697792,1.125,0.9253889797765324,0.698001995379122,1,OpenHand
267.png,35087.0,838.9848418235779,1.1071428571428572,0.9059619406646182,0.6316064228110599,1,OpenHand
930.png,27899.5,729.7716406583786,1.0443349753694582,0.9253105152314147,0.6482828329770425,1,OpenHand
924.png,24862.0,664.073156952858,0.9841269841269841,0.9449100203333143,0.7072310405643739,1,OpenHand
918.png,23329.0,674.2152923345566,1.2138728323699421,0.9018478428946961,0.6421414808698046,1,OpenHand
717.png,35089.0,826.0142804384232,1.043859649122807,0.9154328798215521,0.6466349697773847,1,OpenHand
703.png,24743.5,738.9432119131088,1.203125,0.8781920462813437,0.5578891594516594,1,OpenHand
844.png,32010.5,889.9970352649689,0.9922779922779923,0.817021656733751,0.4809053077535568,1,OpenHand
10.png,30662.5,774.0559101104736,1.2060301507537687,0.9260517652743802,0.6420121440536013,1,OpenHand
688.png,27856.0,739.8721442222595,1.0792079207920793,0.9126232676997674,0.6325733490780271,1,OpenHand
850.png,32040.0,883.7543944120407,1.048,0.8300948235659878,0.48916030534351146,1,OpenHand
38.png,38243.0,864.9259675741196,1.3033175355450237,0.9227966459552391,0.6590779836277466,1,OpenHand
878.png,32644.5,837.085348367691,1.3465346534653466,0.8966052349693757,0.5941413075131042,1,OpenHand
887.png,30009.0,838.5828239917755,1.374384236453202,0.860288110083853,0.5298479792361883,1,OpenHand
139.png,27926.5,737.9137748479843,1.335195530726257,0.9069548414335125,0.6527781024286482,1,OpenHand
893.png,28190.0,854.5239479541779,1.3009259259259258,0.8281555251986663,0.46444576248846714,1,OpenHand
663.png,32325.0,787.7543965578079,1.3487179487179488,0.9249588668717362,0.6303012576776835,1,OpenHand
105.png,28437.0,753.7300096750259,1.1288659793814433,0.9010741785227668,0.6693263663324389,1,OpenHand
111.png,28739.5,744.4579313993454,1.1237113402061856,0.9079836977126248,0.6795493237491724,1,OpenHand
677.png,29686.0,748.9848440885544,1.3405405405405406,0.9303039799435914,0.6470357454228421,1,OpenHand
449.png,30117.0,748.014281630516,0.9366515837104072,0.9400839667254538,0.6583382516886354,1,OpenHand
307.png,27610.0,806.7838350534439,1.3366834170854272,0.8640680989562959,0.5215929270412212,1,OpenHand
461.png,31371.5,777.7127674818039,0.9523809523809523,0.9416205183617727,0.6173061786698151,1,OpenHand
475.png,36190.0,882.156415104866,1.1877729257641922,0.8750317347099146,0.581010788594914,1,OpenHand
313.png,27545.5,792.9432126283646,1.8397435897435896,0.8788545904123793,0.6152394353613866,1,OpenHand
478.png,35259.0,859.3279894590378,1.16,0.8872197478674417,0.6004086845466156,1,OpenHand
336.png,28947.0,774.5584365129471,1.9013157894736843,0.9077709483191169,0.6589646694591149,1,OpenHand
450.png,30064.0,746.4995634555817,0.9279279279279279,0.9432582947682171,0.6573952593370069,1,OpenHand
444.png,30481.0,769.043718457222,1.028169014084507,0.9106145251396648,0.6534396638583403,1,OpenHand
322.png,27828.0,778.558438539505,2.0,0.8922662562524047,0.6438983756768013,1,OpenHand
493.png,27933.0,715.1858539581299,1.0459183673469388,0.9276368225292242,0.6951966152314585,1,OpenHand
487.png,32084.5,774.256921172142,0.990909090909091,0.9315380706975394,0.6689845704753962,1,OpenHand
108.png,28409.5,747.9726502895355,1.1518324607329844,0.9002313201090056,0.6760947168015231,1,OpenHand
652.png,32667.0,844.6416960954666,1.0041322314049588,0.8661885001392075,0.5555045403530252,1,OpenHand
134.png,29953.5,783.9137740135193,1.4230769230769231,0.9060070778258371,0.6354427425855997,1,OpenHand
120.png,31076.0,780.8427076339722,0.9773755656108597,0.9190683918669131,0.6509971509971509,1,OpenHand
646.png,33429.0,884.038666844368,0.9438202247191011,0.8276860987657377,0.4968343142500446,1,OpenHand
875.png,30337.0,795.8721463680267,1.3936170212765957,0.9078313433282461,0.6159046613610525,1,OpenHand
35.png,40021.0,881.0681065320969,1.2454545454545454,0.9245073806278731,0.6639183808891838,1,OpenHand
861.png,29300.0,786.6416983604431,1.5197740112994351,0.8943833943833944,0.6153781530254342,1,OpenHand
21.png,35940.5,848.8254648447037,1.2110091743119267,0.9187244376278119,0.6244874200722824,1,OpenHand
849.png,32447.0,914.381810426712,0.9925093632958801,0.8037005845635589,0.4585824323369373,1,OpenHand
691.png,27437.5,748.943212389946,1.1144278606965174,0.9023118916074717,0.609397210376688,1,OpenHand
685.png,28795.0,746.0142811536789,1.099502487562189,0.9198798837172156,0.6482294410301433,1,OpenHand
726.png,33491.5,813.7716397047043,1.0582959641255605,0.9069282532461378,0.6363817739606293,1,OpenHand
732.png,28237.0,764.700572013855,1.051643192488263,0.8962704332645611,0.5918217639168344,1,OpenHand
901.png,27213.5,839.1097331047058,1.2685185185185186,0.8079298162277707,0.4598117734522844,1,OpenHand
915.png,23364.5,708.0559107065201,1.313953488372093,0.8561247297643912,0.6010624614118131,1,OpenHand
929.png,27086.0,707.8721463680267,1.015,0.9344833534586855,0.6671428571428571,1,OpenHand
518.png,31526.5,843.8549011945724,1.5243243243243243,0.8659580020051364,0.6043032394096224,1,OpenHand
242.png,36253.5,841.3696178197861,1.1031390134529149,0.9120033206294103,0.6608607678005031,1,OpenHand
524.png,29898.0,783.9554057121277,1.3641304347826086,0.8857354466005036,0.6473670535250303,1,OpenHand
530.png,29000.0,748.6416962146759,1.1875,0.898751045960269,0.6624634502923976,1,OpenHand
256.png,41795.0,888.4406862258911,1.0040816326530613,0.925128659177688,0.6934627509540402,1,OpenHand
281.png,27206.0,805.6122577190399,1.0622222222222222,0.8583011278491994,0.5059228265922826,1,OpenHand
295.png,29768.0,879.695521235466,1.0156862745098039,0.818049410536151,0.45072299189946247,1,OpenHand
294.png,29753.0,875.2102395296097,1.023715415019763,0.8207724137931034,0.45405710623101925,1,OpenHand
280.png,27011.5,793.3696205615997,1.0723981900452488,0.8626013923484703,0.5157130037993776,1,OpenHand
531.png,28999.0,755.9554039239883,1.1761658031088082,0.8957358414801773,0.6619113921161353,1,OpenHand
257.png,41855.5,891.8549001216888,1.0,0.9225775877270322,0.6916435322889815,1,OpenHand
243.png,36504.5,840.5411925315857,1.0892857142857142,0.9140864644238835,0.6678955649882904,1,OpenHand
525.png,29683.5,776.5411920547485,1.3478260869565217,0.8891002216497933,0.6504974579242637,1,OpenHand
519.png,30978.5,832.1980473995209,1.5359116022099448,0.8700603847774189,0.6156544377757462,1,OpenHand
928.png,26467.5,693.9726513624191,0.9898477157360406,0.9402142057867533,0.688988676298321,1,OpenHand
914.png,23635.5,727.369620680809,1.3295454545454546,0.8368918631824942,0.5739000582750583,1,OpenHand
900.png,27536.5,848.7665872573853,1.259090909090909,0.8073680969903098,0.4518624876928126,1,OpenHand
733.png,27156.0,748.7005722522736,1.028301886792453,0.8956021305014593,0.5875887138653281,1,OpenHand
727.png,32597.5,802.9432126283646,1.0636363636363637,0.9073512219562434,0.6332070707070707,1,OpenHand
684.png,29062.5,744.600065112114,1.1313131313131313,0.9232198732508458,0.65526920995671,1,OpenHand
690.png,27613.0,744.7005704641342,1.0886699507389161,0.9049288851019204,0.6154960658003255,1,OpenHand
848.png,32611.0,911.5533846616745,0.9962406015037594,0.8053789066841189,0.4626329975883104,1,OpenHand
20.png,34815.0,832.5828248262405,1.2102803738317758,0.9194992472862689,0.6281348103778011,1,OpenHand
860.png,29357.0,787.8132704496384,1.5,0.8962874763387678,0.6177039936035013,1,OpenHand
34.png,40471.0,892.381807923317,1.2232142857142858,0.9219536642595166,0.6593945516162669,1,OpenHand
874.png,30115.5,791.6295034885406,1.403225806451613,0.910287605604002,0.6203497713508836,1,OpenHand
121.png,31419.5,788.6000661849976,0.9690265486725663,0.9199765756533197,0.6348143209277892,1,OpenHand
647.png,33437.0,880.3818117380142,0.9471698113207547,0.8306091017488076,0.5026986394046455,1,OpenHand
653.png,32720.0,840.6416974067688,1.0041666666666667,0.8705600638552614,0.5656984785615491,1,OpenHand
135.png,29399.5,776.7422020435333,1.441340782122905,0.9033630874648558,0.6366008401541726,1,OpenHand
109.png,28653.5,745.629504442215,1.1458333333333333,0.9030270559871417,0.6783499053030303,1,OpenHand
486.png,32612.0,787.3279896974564,1.0045045045045045,0.9265957295677004,0.6587484345331879,1,OpenHand
492.png,28839.0,722.8427070379257,1.0098522167487685,0.9314471198100868,0.6929953141895951,1,OpenHand
445.png,30469.0,762.7005729675293,1.0093023255813953,0.9197494528714814,0.6530704104597578,1,OpenHand
323.png,27847.0,778.0731556415558,1.9931972789115646,0.8918031736881715,0.6465371131387708,1,OpenHand
337.png,29544.0,783.5289990901947,1.8717948717948718,0.9050638728058082,0.6485774499473129,1,OpenHand
451.png,29958.0,746.1564168930054,0.9192825112107623,0.9436333569572407,0.6553210106092092,1,OpenHand
479.png,34841.5,850.7422037124634,1.1333333333333333,0.8948517419835369,0.6072592592592593,1,OpenHand
309.png,27546.0,802.6416990756989,1.5248618784530388,0.8711712708929616,0.5514052366082153,1,OpenHand
321.png,27975.0,793.7300100326538,2.0134228187919465,0.8773718049239454,0.6258389261744967,1,OpenHand
447.png,30341.5,753.7716405391693,0.9678899082568807,0.9331252306556772,0.6596265055002392,1,OpenHand
453.png,29875.0,743.671136379242,0.9107142857142857,0.9471498319700716,0.6537771358543417,1,OpenHand
335.png,28809.0,775.0437188148499,1.87012987012987,0.9036700125470515,0.6495535714285714,1,OpenHand
484.png,33353.0,802.8427079916,1.0403587443946187,0.9223472802190205,0.6446768207824339,1,OpenHand
490.png,30194.5,741.428493976593,0.9764150943396226,0.9326054391302333,0.6880525932002552,1,OpenHand
679.png,29555.0,746.1564154624939,1.2698412698412698,0.9273757040430506,0.6515652557319224,1,OpenHand
645.png,32773.0,878.6660817861557,0.9473684210526315,0.8202272499749724,0.4889157417352906,1,OpenHand
123.png,31658.0,794.4995613098145,0.9911504424778761,0.9167197544448948,0.6253555625790139,1,OpenHand
137.png,28204.0,749.327987074852,1.4011299435028248,0.9026002080166413,0.642518680517587,1,OpenHand
651.png,32597.5,854.1980472803116,0.9839357429718876,0.8539860103219722,0.5343414474223425,1,OpenHand
889.png,29284.0,842.2396779060364,1.3478260869565217,0.8483812558846962,0.507055910515471,1,OpenHand
862.png,29280.0,785.4701240062714,1.5340909090909092,0.8964408725602755,0.6161616161616161,1,OpenHand
22.png,36347.5,852.340182185173,1.2100456621004567,0.9187013446567587,0.6263030929611442,1,OpenHand
876.png,30828.0,806.7005722522736,1.394736842105263,0.904444770426874,0.6122740814299901,1,OpenHand
36.png,39388.0,879.7543959617615,1.271889400921659,0.9216154242126445,0.657650437454084,1,OpenHand
686.png,28367.5,743.7716388702393,1.0841584158415842,0.9156270677662476,0.6412473439124734,1,OpenHand
692.png,27405.0,750.3574267625809,1.1243781094527363,0.8988192850114791,0.603288865407476,1,OpenHand
719.png,36073.0,833.671134352684,1.0172413793103448,0.9198893266521312,0.658843512565751,1,OpenHand
731.png,29246.0,776.3574258089066,1.0509259259259258,0.8944141168555132,0.5964676129874368,1,OpenHand
725.png,34235.5,817.7716394662857,1.0580357142857142,0.913178005094624,0.6448820825798673,1,OpenHand
916.png,23331.5,697.9137760400772,1.2906976744186047,0.8667459182346713,0.6110281793421328,1,OpenHand
902.png,26885.0,830.8670930862427,1.272300469483568,0.8065580655806558,0.4657588829409421,1,OpenHand
269.png,33055.0,826.6416966915131,1.1036036036036037,0.8984900583046793,0.6077403934546791,1,OpenHand
